config,exp,rep,name,pid,arrive,first,end,cpu,wait,sleep,response,turnaround,maxwait,dispatch,expire,preempt,nsleep,demote,promote,prio,q0,q1,q2
aging0,aging,1,stream,6,385,38396,261921,100485,161050,0,38011,261536,123039,2,1,0,0,1,0,1,40741,59744,0
aging0,aging,1,stream,7,657,79281,364494,100320,263515,0,78624,363837,184891,2,1,0,0,1,0,1,40902,59418,0
aging0,aging,1,stream,8,263247,263376,468378,100396,104734,0,129,205131,104605,2,1,0,0,1,0,1,41610,58785,0
aging0,aging,1,stream,9,365581,365695,568604,100280,102742,0,114,203023,102628,2,1,0,0,1,0,1,43826,56453,0
aging0,aging,1,stream,10,469475,469552,672247,100442,102330,0,77,202772,102252,2,1,0,0,1,0,1,42526,57915,0
aging0,aging,1,stream,11,569771,569872,772597,100267,102558,0,101,202826,102457,2,1,0,0,1,0,1,44390,55877,0
aging0,aging,1,stream,12,674512,674660,877191,100389,102289,0,148,202679,102141,2,1,0,0,1,0,1,41992,58397,0
aging0,aging,1,stream,13,773726,773805,976031,100290,102014,0,79,202305,101936,2,1,0,0,1,0,1,44922,55368,0
aging0,aging,1,stream,14,878436,878513,1070934,100440,92058,0,77,192498,91980,2,1,0,0,1,0,1,42079,58360,0
aging0,aging,1,stream,15,977146,977221,1180015,100274,102593,0,75,202869,102518,2,1,0,0,1,0,1,35285,64989,0
aging0,aging,1,stream,16,1073317,1073475,1276062,100441,102303,0,158,202745,102145,2,1,0,0,1,0,1,41440,59001,0
aging0,aging,1,stream,17,1181131,1181208,1383648,100272,102244,0,77,202517,102168,2,1,0,0,1,0,1,35807,64465,0
aging0,aging,1,stream,18,1277140,1277214,1479679,100270,102268,0,74,202539,102194,2,1,0,0,1,0,1,41900,58370,0
aging0,aging,1,stream,19,1384721,1384797,1587079,100274,102083,0,76,202358,102007,2,1,0,0,1,0,1,36442,63832,0
aging0,aging,1,stream,20,1480745,1480840,1683065,100267,102052,0,95,202320,101957,2,1,0,0,1,0,1,42335,57932,0
aging0,aging,1,stream,21,1588151,1588226,1790673,100272,102250,0,75,202522,102174,2,1,0,0,1,0,1,36839,63432,0
aging0,aging,1,stream,22,1684594,1684675,1887134,100259,102281,0,81,202540,102199,2,1,0,0,1,0,1,42476,57783,0
aging0,aging,1,stream,23,1791745,1791841,1994104,100258,102100,0,96,202359,102004,2,1,0,0,1,0,1,37440,62817,0
aging0,aging,1,stream,24,1888212,1888287,2090620,100283,102124,0,75,202408,102049,2,1,0,0,1,0,1,42929,57353,0
aging0,aging,1,stream,25,1995185,1995260,2153860,100294,58380,0,75,158675,58305,2,1,0,0,1,0,1,37938,62355,0
aging0,aging,1,long,5,0,804,2335927,300530,2035397,0,804,2335927,1952555,4,3,0,0,2,0,2,37407,81988,181134
aging0,aging,2,stream,28,281,39907,262489,100298,161909,0,39626,262208,122284,2,1,0,0,1,0,1,40705,59592,0
aging0,aging,2,stream,29,597,80712,365468,100298,264573,0,80115,364871,184457,2,1,0,0,1,0,1,40631,59666,0
aging0,aging,2,stream,30,263705,263794,466120,100247,102167,0,89,202415,102079,2,1,0,0,1,0,1,41940,58307,0
aging0,aging,2,stream,31,366565,366640,568950,100304,102081,0,75,202385,102005,2,1,0,0,1,0,1,41104,59199,0
aging0,aging,2,stream,32,467359,467433,669394,100259,101775,0,74,202035,101700,2,1,0,0,1,0,1,42172,58087,0
aging0,aging,2,stream,33,570172,570249,772321,100275,101872,0,77,202149,101795,2,1,0,0,1,0,1,41020,59255,0
aging0,aging,2,stream,34,670455,670530,872741,100330,101954,0,75,202286,101879,2,1,0,0,1,0,1,42464,57866,0
aging0,aging,2,stream,35,773436,773513,975755,100270,102047,0,77,202319,101971,2,1,0,0,1,0,1,41297,58973,0
aging0,aging,2,stream,36,873816,873893,1076178,100276,102085,0,77,202362,102007,2,1,0,0,1,0,1,42844,57432,0
aging0,aging,2,stream,37,976864,976943,1178980,100267,101847,0,79,202116,101769,2,1,0,0,1,0,1,41734,58533,0
aging0,aging,2,stream,38,1077347,1077425,1279653,100270,102034,0,78,202306,101956,2,1,0,0,1,0,1,42971,57299,0
aging0,aging,2,stream,39,1180056,1180132,1382354,100272,102025,0,76,202298,101949,2,1,0,0,1,0,1,42155,58117,0
aging0,aging,2,stream,40,1280795,1280873,1483300,100252,102253,0,78,202505,102175,2,1,0,0,1,0,1,43295,56957,0
aging0,aging,2,stream,41,1383502,1383579,1586031,100595,101932,0,77,202529,101856,2,1,0,0,1,0,1,42693,57901,0
aging0,aging,2,stream,42,1484383,1484458,1686554,100307,101864,0,75,202171,101789,2,1,0,0,1,0,1,43602,56704,0
aging0,aging,2,stream,43,1587230,1587311,1789597,100274,102093,0,81,202367,102012,2,1,0,0,1,0,1,42473,57801,0
aging0,aging,2,stream,44,1687939,1688023,1890325,100364,102021,0,84,202386,101937,2,1,0,0,1,0,1,43701,56662,0
aging0,aging,2,stream,45,1790712,1790790,1993308,100260,102335,0,78,202596,102256,2,1,0,0,1,0,1,42786,57474,0
aging0,aging,2,stream,46,1891420,1891499,2093789,100308,102061,0,79,202369,101981,2,1,0,0,1,0,1,44263,56045,0
aging0,aging,2,stream,47,1994416,1994501,2151761,100290,57054,0,85,157345,56969,2,1,0,0,1,0,1,43174,57115,0
aging0,aging,2,long,27,0,738,2332715,300298,2032416,0,738,2332715,1949862,4,3,0,0,2,0,2,39092,81422,179784
aging0,aging,3,stream,50,292,40268,263708,100338,163077,0,39976,263416,123101,2,1,0,0,1,0,1,40778,59560,0
aging0,aging,3,stream,51,580,81125,366121,100335,265205,0,80545,365541,184660,2,1,0,0,1,0,1,40838,59496,0
aging0,aging,3,stream,52,264908,264990,467394,100268,102217,0,82,202486,102135,2,1,0,0,1,0,1,41563,58705,0
aging0,aging,3,stream,53,367289,367393,570128,100449,102389,0,104,202839,102285,2,1,0,0,1,0,1,41217,59232,0
aging0,aging,3,stream,54,468641,468726,671401,100434,102326,0,85,202760,102240,2,1,0,0,1,0,1,42098,58336,0
aging0,aging,3,stream,55,571300,571403,775212,100894,103017,0,103,203912,102914,2,1,0,0,1,0,1,41594,59299,0
aging0,aging,3,stream,56,673598,673752,878368,100378,104390,0,154,204770,104236,2,1,0,0,1,0,1,42042,58336,0
aging0,aging,3,stream,57,778781,780084,982653,100367,103504,0,1303,203872,102201,2,1,0,0,1,0,1,39817,60550,0
aging0,aging,3,stream,58,879456,879534,1082235,100286,102492,0,78,202779,102414,2,1,0,0,1,0,1,42500,57786,0
aging0,aging,3,stream,59,983893,983969,1186263,100264,102105,0,76,202370,102029,2,1,0,0,1,0,1,40409,59855,0
aging0,aging,3,stream,60,1083505,1083582,1285813,100263,102045,0,77,202308,101967,2,1,0,0,1,0,1,42735,57527,0
aging0,aging,3,stream,61,1187364,1187601,1389978,100274,102340,0,237,202614,102102,2,1,0,0,1,0,1,40617,59657,0
aging0,aging,3,stream,62,1286902,1286979,1489693,100513,102277,0,77,202791,102200,2,1,0,0,1,0,1,43273,57239,0
aging0,aging,3,stream,63,1391157,1391235,1594046,100326,102561,0,78,202889,102484,2,1,0,0,1,0,1,41148,59178,0
aging0,aging,3,stream,64,1492421,1492540,1695049,100286,102341,0,119,202628,102222,2,1,0,0,1,0,1,42252,58033,0
aging0,aging,3,stream,65,1595118,1595193,1797800,100450,102232,0,75,202682,102156,2,1,0,0,1,0,1,41752,58697,0
aging0,aging,3,stream,66,1696289,1696385,1898900,100278,102332,0,96,202611,102237,2,1,0,0,1,0,1,42645,57632,0
aging0,aging,3,stream,67,1799850,1799930,2003800,100285,103664,0,80,203950,103585,2,1,0,0,1,0,1,41237,59048,0
aging0,aging,3,stream,68,1899989,1900064,2102733,100336,102407,0,75,202744,102332,2,1,0,0,1,0,1,44618,55718,0
aging0,aging,3,stream,69,2004879,2004954,2162161,100266,57015,0,75,157282,56940,2,1,0,0,1,0,1,41948,58318,0
aging0,aging,3,long,49,0,708,2341826,300254,2041571,0,708,2341826,1958972,4,3,0,0,2,0,2,39480,82066,178707
aging0,aging,4,stream,72,413,40063,263995,100323,163258,0,39650,263582,123608,2,1,0,0,1,0,1,40841,59482,0
aging0,aging,4,stream,73,833,80982,366177,100313,265030,0,80149,365344,184881,2,1,0,0,1,0,1,40835,59478,0
aging0,aging,4,stream,74,265485,265625,468105,100403,102216,0,140,202620,102076,2,1,0,0,1,0,1,40999,59404,0
aging0,aging,4,stream,75,367254,367330,569826,100301,102271,0,76,202572,102195,2,1,0,0,1,0,1,41303,58997,0
aging0,aging,4,stream,76,469219,469295,671645,100305,102120,0,76,202426,102044,2,1,0,0,1,0,1,41463,58842,0
aging0,aging,4,stream,77,571116,571191,773496,100277,102103,0,75,202380,102027,2,1,0,0,1,0,1,41564,58713,0
aging0,aging,4,stream,78,672783,672859,875227,100270,102174,0,76,202444,102097,2,1,0,0,1,0,1,41852,58418,0
aging0,aging,4,stream,79,774551,774628,977147,100245,102351,0,77,202596,102274,2,1,0,0,1,0,1,42114,58131,0
aging0,aging,4,stream,80,876666,876748,1079508,100315,102526,0,82,202842,102444,2,1,0,0,1,0,1,42200,58114,0
aging0,aging,4,stream,81,978492,978569,1180985,100279,102213,0,77,202493,102135,2,1,0,0,1,0,1,42782,57497,0
aging0,aging,4,stream,82,1080626,1080703,1283140,100250,102263,0,77,202514,102186,2,1,0,0,1,0,1,42711,57538,0
aging0,aging,4,stream,83,1182063,1182139,1384485,100280,102142,0,76,202422,102065,2,1,0,0,1,0,1,43394,56885,0
aging0,aging,4,stream,84,1284221,1284352,1486624,100243,102159,0,131,202403,102028,2,1,0,0,1,0,1,43179,57064,0
aging0,aging,4,stream,85,1385703,1385782,1588098,100226,102168,0,79,202395,102089,2,1,0,0,1,0,1,43713,56513,0
aging0,aging,4,stream,86,1487712,1487789,1689879,100250,101915,0,77,202167,101839,2,1,0,0,1,0,1,43726,56524,0
aging0,aging,4,stream,87,1589193,1589273,1791751,100275,102282,0,80,202558,102202,2,1,0,0,1,0,1,43991,56283,0
aging0,aging,4,stream,88,1690952,1691029,1893706,100233,102520,0,77,202754,102444,2,1,0,0,1,0,1,44362,55871,0
aging0,aging,4,stream,89,1793094,1793170,1985666,100229,92343,0,76,192572,92266,2,1,0,0,1,0,1,44591,55637,0
aging0,aging,4,stream,90,1894788,1894864,2087350,100284,92277,0,76,192562,92202,2,1,0,0,1,0,1,35096,65188,0
aging0,aging,4,stream,91,1986745,1986820,2153199,100260,66193,0,75,166454,66117,2,1,0,0,1,0,1,35271,64989,0
aging0,aging,4,long,71,0,947,2332862,300233,2032628,0,947,2332862,1949645,4,3,0,0,2,0,2,38997,82554,178681
aging0,aging,5,stream,94,536,39351,262323,100276,161510,0,38815,261787,122695,2,1,0,0,1,0,1,40754,59522,0
aging0,aging,5,stream,95,1023,80244,364099,100339,262736,0,79221,363076,183515,2,1,0,0,1,0,1,40801,59537,0
aging0,aging,5,stream,96,263496,263579,465652,100272,101883,0,83,202156,101800,2,1,0,0,1,0,1,40947,59324,0
aging0,aging,5,stream,97,365189,365267,567447,100382,101875,0,78,202258,101797,2,1,0,0,1,0,1,40995,59387,0
aging0,aging,5,stream,98,466753,466829,669143,100288,102102,0,76,202390,102025,2,1,0,0,1,0,1,41160,59128,0
aging0,aging,5,stream,99,569836,570008,772382,100341,102204,0,172,202546,102032,2,1,0,0,1,0,1,39936,60404,0
aging0,aging,5,stream,100,670221,670297,872859,100280,102358,0,76,202638,102281,2,1,0,0,1,0,1,41610,58670,0
aging0,aging,5,stream,101,773606,773681,975987,100340,102040,0,75,202381,101965,2,1,0,0,1,0,1,40436,59903,0
aging0,aging,5,stream,102,873963,874041,1076543,100265,102314,0,78,202580,102236,2,1,0,0,1,0,1,41974,58291,0
aging0,aging,5,stream,103,977106,977185,1179560,100420,102033,0,79,202454,101955,2,1,0,0,1,0,1,40996,59423,0
aging0,aging,5,stream,104,1077636,1077721,1280259,100284,102338,0,85,202623,102254,2,1,0,0,1,0,1,42349,57935,0
aging0,aging,5,stream,105,1182044,1182209,1384503,100337,102121,0,165,202459,101957,2,1,0,0,1,0,1,40045,60291,0
aging0,aging,5,stream,106,1281349,1281426,1483997,100308,102340,0,77,202648,102262,2,1,0,0,1,0,1,42719,57589,0
aging0,aging,5,stream,107,1385746,1385828,1588272,100303,102222,0,82,202526,102140,2,1,0,0,1,0,1,40496,59807,0
aging0,aging,5,stream,108,1485075,1485153,1687611,100273,102261,0,78,202536,102184,2,1,0,0,1,0,1,43246,57026,0
aging0,aging,5,stream,109,1589370,1589445,1791711,100273,102067,0,75,202341,101992,2,1,0,0,1,0,1,41073,59200,0
aging0,aging,5,stream,110,1688728,1688808,1891158,100295,102134,0,80,202430,102054,2,1,0,0,1,0,1,43636,56658,0
aging0,aging,5,stream,111,1792831,1792927,1995402,100271,102299,0,96,202571,102203,2,1,0,0,1,0,1,41506,58765,0
aging0,aging,5,stream,112,1892256,1892332,2094450,100274,101920,0,76,202194,101843,2,1,0,0,1,0,1,44238,56035,0
aging0,aging,5,stream,113,1996507,1996584,2154018,100269,57241,0,77,157511,57164,2,1,0,0,1,0,1,41760,58509,0
aging0,aging,5,long,93,0,1225,2335634,300279,2035354,0,1225,2335634,1952166,4,3,0,0,2,0,2,37976,81644,180658
aging100,aging,1,stream,6,352,39061,263080,100401,162326,0,38709,262728,123616,2,1,0,0,1,0,1,41053,59348,0
aging100,aging,1,stream,7,633,80287,365420,100518,264268,0,79654,364787,184614,2,1,0,0,1,0,1,41115,59402,0
aging100,aging,1,stream,8,264431,264522,466991,100231,102328,0,91,202560,102237,2,1,0,0,1,0,1,41404,58827,0
aging100,aging,1,stream,9,366579,366658,569110,100286,102244,0,79,202531,102165,2,1,0,0,1,0,1,41453,58832,0
aging100,aging,1,stream,10,468073,468149,670465,100285,102107,0,76,202392,102030,2,1,0,0,1,0,1,42032,58253,0
aging100,aging,1,stream,11,570246,570325,772861,100254,102360,0,79,202615,102281,2,1,0,0,1,0,1,41842,58412,0
aging100,aging,1,stream,12,671643,671720,874269,100446,102179,0,77,202626,102102,2,1,0,0,1,0,1,42658,57788,0
aging100,aging,1,stream,13,773991,774068,977382,100274,103116,0,77,203391,103039,2,1,0,0,1,0,1,42344,57930,0
aging100,aging,1,stream,14,876488,876641,1079380,100357,102535,0,153,202892,102382,2,1,0,0,1,0,1,42679,57677,0
aging100,aging,1,stream,15,980135,980250,1182930,100376,102419,0,115,202795,102304,2,1,0,0,1,0,1,41387,58989,0
aging100,aging,1,stream,16,1080545,1080625,1283713,100372,102795,0,80,203168,102716,2,1,0,0,1,0,1,43193,57178,0
aging100,aging,1,stream,17,1185522,1185687,1470567,100355,184689,0,165,285045,184524,2,1,0,0,1,0,1,40759,59595,0
aging100,aging,1,stream,18,1285979,1286143,1570917,100385,184552,0,164,284938,184388,2,1,0,0,1,0,1,42756,57629,0
aging100,aging,1,stream,19,1471645,1471723,1674281,100298,102337,0,78,202636,102259,2,1,0,0,1,0,1,41533,58765,0
aging100,aging,1,stream,20,1572001,1572078,1774860,100278,102580,0,77,202859,102503,2,1,0,0,1,0,1,43371,56907,0
aging100,aging,1,stream,21,1675374,1675453,1877978,100284,102319,0,79,202604,102240,2,1,0,0,1,0,1,42424,57860,0
aging100,aging,1,stream,22,1775999,1776081,1978335,100302,102033,0,82,202336,101951,2,1,0,0,1,0,1,43968,56334,0
aging100,aging,1,stream,23,1879054,1879130,2081884,100280,102548,0,76,202830,102472,2,1,0,0,1,0,1,42795,57485,0
aging100,aging,1,stream,24,1979441,1979524,2138342,100308,58592,0,83,158901,58509,2,1,0,0,1,0,1,44804,55504,0
aging100,aging,1,long,5,0,789,2237391,300384,1937006,0,789,2237391,1125359,4,3,0,0,3,1,2,38076,164145,98163
aging100,aging,2,stream,27,269,39806,262790,100390,162130,0,39537,262521,122593,2,1,0,0,1,0,1,40973,59417,0
aging100,aging,2,stream,28,519,80862,365112,100299,264293,0,80343,364593,183950,2,1,0,0,1,0,1,40874,59424,0
aging100,aging,2,stream,29,264238,264326,466733,100265,102229,0,88,202495,102141,2,1,0,0,1,0,1,41294,58971,0
aging100,aging,2,stream,30,366222,366301,569090,100256,102610,0,79,202868,102532,2,1,0,0,1,0,1,41416,58840,0
aging100,aging,2,stream,31,467825,467907,670698,100274,102598,0,82,202873,102516,2,1,0,0,1,0,1,42273,58001,0
aging100,aging,2,stream,32,570213,570291,773025,100266,102544,0,78,202812,102467,2,1,0,0,1,0,1,42330,57936,0
aging100,aging,2,stream,33,671777,671856,874199,100277,102144,0,79,202422,102065,2,1,0,0,1,0,1,43154,57123,0
aging100,aging,2,stream,34,774159,774239,976745,100289,102295,0,80,202586,102215,2,1,0,0,1,0,1,42746,57543,0
aging100,aging,2,stream,35,875273,875349,1077748,100272,102202,0,76,202475,102125,2,1,0,0,1,0,1,43776,56496,0
aging100,aging,2,stream,36,977818,977930,1180419,100260,102340,0,112,202601,102228,2,1,0,0,1,0,1,43251,57009,0
aging100,aging,2,stream,37,1078877,1078955,1281609,100270,102460,0,78,202732,102383,2,1,0,0,1,0,1,44383,55887,0
aging100,aging,2,stream,38,1181493,1181570,1465694,100293,183907,0,77,284201,183830,2,1,0,0,1,0,1,44077,56216,0
aging100,aging,2,stream,39,1282813,1282896,1567208,100280,184113,0,83,284395,184030,2,1,0,0,1,0,1,44752,55528,0
aging100,aging,2,stream,40,1466794,1466874,1659357,100281,92281,0,80,192563,92202,2,1,0,0,1,0,1,44729,55552,0
aging100,aging,2,stream,41,1568288,1568370,1760860,100280,92291,0,82,192572,92209,2,1,0,0,1,0,1,35362,64917,0
aging100,aging,2,stream,42,1660433,1660510,1863293,100295,102564,0,77,202860,102487,2,1,0,0,1,0,1,35361,64934,0
aging100,aging,2,stream,43,1762011,1762094,1964497,100281,102204,0,83,202486,102120,2,1,0,0,1,0,1,36194,64087,0
aging100,aging,2,stream,44,1864373,1864451,2066812,100253,102186,0,78,202439,102107,2,1,0,0,1,0,1,35884,64369,0
aging100,aging,2,stream,45,1965545,1965647,2131251,100275,65430,0,102,165706,65328,2,1,0,0,1,0,1,36733,63542,0
aging100,aging,2,long,26,0,656,2230205,300237,1929967,0,656,2230205,1124429,4,3,0,0,3,1,2,39069,163105,98062
aging100,aging,3,stream,48,295,39874,263262,100537,162429,0,39579,262967,122850,2,1,0,0,1,0,1,40860,59677,0
aging100,aging,3,stream,49,602,80823,365252,100299,264351,0,80221,364650,184130,2,1,0,0,1,0,1,40958,59341,0
aging100,aging,3,stream,50,264856,264953,467270,100259,102154,0,97,202414,102057,2,1,0,0,1,0,1,40881,59378,0
aging100,aging,3,stream,51,366386,366467,569371,100274,102710,0,81,202985,102628,2,1,0,0,1,0,1,41354,58920,0
aging100,aging,3,stream,52,468374,468455,670794,100270,102150,0,81,202420,102069,2,1,0,0,1,0,1,41919,58350,0
aging100,aging,3,stream,53,570495,570576,773151,100271,102384,0,81,202656,102303,2,1,0,0,1,0,1,41782,58489,0
aging100,aging,3,stream,54,671881,671958,874393,100292,102219,0,77,202512,102142,2,1,0,0,1,0,1,42604,57688,0
aging100,aging,3,stream,55,774264,774366,976677,100268,102144,0,102,202413,102042,2,1,0,0,1,0,1,42268,58000,0
aging100,aging,3,stream,56,875487,875574,1077951,100324,102139,0,87,202464,102052,2,1,0,0,1,0,1,43034,57290,0
aging100,aging,3,stream,57,977784,977866,1180181,100281,102115,0,82,202397,102032,2,1,0,0,1,0,1,42726,57555,0
aging100,aging,3,stream,58,1079058,1079137,1281942,100410,102473,0,79,202884,102394,2,1,0,0,1,0,1,43411,56999,0
aging100,aging,3,stream,59,1181283,1181391,1465528,100251,183994,0,108,284245,183885,2,1,0,0,1,0,1,43403,56848,0
aging100,aging,3,stream,60,1284195,1284393,1568491,100334,183961,0,198,284296,183763,2,1,0,0,1,0,1,42683,57650,0
aging100,aging,3,stream,61,1466660,1466739,1669377,100271,102445,0,79,202717,102365,2,1,0,0,1,0,1,44023,56248,0
aging100,aging,3,stream,62,1569590,1569703,1772250,100269,102391,0,113,202660,102277,2,1,0,0,1,0,1,43343,56926,0
aging100,aging,3,stream,63,1670486,1670568,1872844,100235,102122,0,82,202358,102040,2,1,0,0,1,0,1,44659,55575,0
aging100,aging,3,stream,64,1773365,1773446,1965734,100274,92094,0,81,192369,92014,2,1,0,0,1,0,1,43754,56520,0
aging100,aging,3,stream,65,1873963,1874043,2076636,100260,102412,0,80,202673,102333,2,1,0,0,1,0,1,35096,65163,0
aging100,aging,3,stream,66,1966822,1966899,2133250,100254,66172,0,77,166428,66096,2,1,0,0,1,0,1,44531,55723,0
aging100,aging,3,long,47,0,717,2232546,300429,1932117,0,717,2232546,1123635,4,3,0,0,3,1,2,39075,163176,98177
aging100,aging,4,stream,69,298,39939,262771,100354,162118,0,39641,262473,122478,2,1,0,0,1,0,1,40849,59504,0
aging100,aging,4,stream,70,552,80870,364856,100300,264003,0,80318,364304,183685,2,1,0,0,1,0,1,40677,59622,0
aging100,aging,4,stream,71,264033,264121,466588,100282,102273,0,88,202555,102185,2,1,0,0,1,0,1,41043,59238,0
aging100,aging,4,stream,72,365920,366001,568714,100606,102187,0,81,202794,102106,2,1,0,0,1,0,1,41276,59330,0
aging100,aging,4,stream,73,467836,467918,670612,100297,102478,0,82,202776,102395,2,1,0,0,1,0,1,41398,58899,0
aging100,aging,4,stream,74,569973,570056,772535,100291,102271,0,83,202562,102187,2,1,0,0,1,0,1,41512,58779,0
aging100,aging,4,stream,75,672051,672141,874548,100280,102216,0,90,202497,102126,2,1,0,0,1,0,1,41573,58707,0
aging100,aging,4,stream,76,773660,773742,976253,100273,102319,0,82,202593,102238,2,1,0,0,1,0,1,42028,58244,0
aging100,aging,4,stream,77,875687,875768,1079414,100315,103411,0,81,203727,103330,2,1,0,0,1,0,1,42173,58142,0
aging100,aging,4,stream,78,977329,977407,1179946,100274,102342,0,78,202617,102264,2,1,0,0,1,0,1,43794,56479,0
aging100,aging,4,stream,79,1080500,1080581,1282944,100297,102147,0,81,202444,102065,2,1,0,0,1,0,1,42814,57482,0
aging100,aging,4,stream,80,1181184,1181263,1465209,100255,183769,0,79,284025,183690,2,1,0,0,1,0,1,44128,56127,0
aging100,aging,4,stream,81,1284064,1284143,1568199,100247,183888,0,79,284135,183809,2,1,0,0,1,0,1,43249,56997,0
aging100,aging,4,stream,82,1466302,1466380,1668641,100274,102064,0,78,202339,101986,2,1,0,0,1,0,1,44752,55522,0
aging100,aging,4,stream,83,1569292,1569371,1761745,100286,92167,0,79,192453,92088,2,1,0,0,1,0,1,43699,56586,0
aging100,aging,4,stream,84,1669713,1669795,1872340,100257,102369,0,82,202627,102288,2,1,0,0,1,0,1,35272,64984,0
aging100,aging,4,stream,85,1762832,1762912,1965765,100323,102609,0,80,202933,102529,2,1,0,0,1,0,1,44403,55919,0
aging100,aging,4,stream,86,1873598,1873699,2076096,100261,102235,0,101,202498,102135,2,1,0,0,1,0,1,36073,64188,0
aging100,aging,4,stream,87,1966830,1966915,2132368,100304,65233,0,85,165538,65148,2,1,0,0,1,0,1,44944,55360,0
aging100,aging,4,long,68,0,685,2231345,300345,1930999,0,685,2231345,1124263,4,3,0,0,3,1,2,39169,163099,98075
aging100,aging,5,stream,90,323,39760,262299,100313,161662,0,39437,261976,122225,2,1,0,0,1,0,1,40687,59626,0
aging100,aging,5,stream,91,640,80560,364416,100289,263486,0,79920,363776,183566,2,1,0,0,1,0,1,40601,59688,0
aging100,aging,5,stream,92,263540,263626,466209,100322,102346,0,86,202669,102260,2,1,0,0,1,0,1,41032,59289,0
aging100,aging,5,stream,93,366297,366384,568747,100273,102176,0,87,202450,102088,2,1,0,0,1,0,1,40461,59812,0
aging100,aging,5,stream,94,467628,467712,670242,100297,102316,0,84,202614,102232,2,1,0,0,1,0,1,41145,59152,0
aging100,aging,5,stream,95,569826,569908,772834,100482,102526,0,82,203008,102444,2,1,0,0,1,0,1,41087,59394,0
aging100,aging,5,stream,96,671334,671416,873950,100261,102354,0,82,202616,102272,2,1,0,0,1,0,1,41948,58312,0
aging100,aging,5,stream,97,773938,774018,976828,100478,102411,0,80,202890,102331,2,1,0,0,1,0,1,41551,58926,0
aging100,aging,5,stream,98,875040,875140,1078013,100253,102719,0,100,202973,102619,2,1,0,0,1,0,1,42685,57568,0
aging100,aging,5,stream,99,979455,979619,1182222,100358,102407,0,164,202767,102243,2,1,0,0,1,0,1,40689,59669,0
aging100,aging,5,stream,100,1079347,1079433,1281909,100260,102302,0,86,202562,102216,2,1,0,0,1,0,1,43011,57248,0
aging100,aging,5,stream,101,1183322,1183401,1467356,100459,183574,0,79,284034,183495,2,1,0,0,1,0,1,41246,59213,0
aging100,aging,5,stream,102,1283003,1283103,1567603,100270,184329,0,100,284600,184229,2,1,0,0,1,0,1,43437,56832,0
aging100,aging,5,stream,103,1469970,1470157,1673013,100318,102724,0,187,203043,102537,2,1,0,0,1,0,1,40541,59776,0
aging100,aging,5,stream,104,1568727,1568809,1771552,100262,102563,0,82,202825,102481,2,1,0,0,1,0,1,44356,55905,0
aging100,aging,5,stream,105,1674182,1674264,1876539,100293,102064,0,82,202357,101981,2,1,0,0,1,0,1,41312,58981,0
aging100,aging,5,stream,106,1772950,1773034,1975521,100357,102214,0,84,202571,102130,2,1,0,0,1,0,1,44454,55902,0
aging100,aging,5,stream,107,1877843,1877970,2080369,100332,102194,0,127,202526,102066,2,1,0,0,1,0,1,41576,58755,0
aging100,aging,5,stream,108,1976819,1976900,2137111,100434,59857,0,81,160292,59777,2,1,0,0,1,0,1,44642,55791,0
aging100,aging,5,long,89,0,758,2237681,300365,1937316,0,758,2237681,1124005,4,3,0,0,3,1,2,38926,162834,98604
aging25,aging,1,stream,6,519,38748,261726,100416,160791,0,38229,261207,122561,2,1,0,0,1,0,1,40739,59676,0
aging25,aging,1,stream,7,1067,79568,363664,100306,262290,0,78501,362597,183789,2,1,0,0,1,0,1,40743,59563,0
aging25,aging,1,stream,8,263277,263371,465716,100227,102212,0,94,202439,102117,2,1,0,0,1,0,1,40637,59589,0
aging25,aging,1,stream,9,364747,364824,567432,100244,102440,0,77,202685,102363,2,1,0,0,1,0,1,41199,59045,0
aging25,aging,1,stream,10,466820,466896,751438,100267,184350,0,76,284618,184274,2,1,0,0,1,0,1,41409,58857,0
aging25,aging,1,stream,11,568509,568584,853197,100264,184423,0,75,284688,184348,2,1,0,0,1,0,1,42094,58170,0
aging25,aging,1,stream,12,752507,752582,955017,100247,102262,0,75,202510,102187,2,1,0,0,1,0,1,42374,57873,0
aging25,aging,1,stream,13,854335,854414,1056794,100349,102109,0,79,202459,102030,2,1,0,0,1,0,1,42642,57707,0
aging25,aging,1,stream,14,956120,956198,1240254,100385,183748,0,78,284134,183670,2,1,0,0,1,0,1,42798,57587,0
aging25,aging,1,stream,15,1057879,1057962,1342013,100250,183883,0,83,284134,183800,2,1,0,0,1,0,1,43031,57218,0
aging25,aging,1,stream,16,1241663,1241749,1436232,100844,93724,0,86,194569,93637,2,1,0,0,1,0,1,42998,57846,0
aging25,aging,1,stream,17,1343136,1343216,1545411,100269,102005,0,80,202275,101925,2,1,0,0,1,0,1,35071,65198,0
aging25,aging,1,long,5,0,1381,1600279,300416,1299862,0,1381,1600279,408773,5,4,0,0,4,3,1,37052,263337,27
aging25,aging,1,stream,18,1437366,1437447,1658700,100270,121064,0,81,221334,120983,2,1,0,0,1,0,1,42725,57544,0
aging25,aging,1,stream,19,1546540,1546617,1760287,100272,113475,0,77,213747,113398,2,1,0,0,1,0,1,35305,64966,0
aging25,aging,1,stream,20,1659775,1659851,1862035,100268,101991,0,76,202260,101916,2,1,0,0,1,0,1,35400,64868,0
aging25,aging,1,stream,21,1761360,1761436,1963711,100267,102083,0,76,202351,102007,2,1,0,0,1,0,1,35687,64580,0
